,degree,video_id,duration,views,age,title,img,topic,subject
0,0,['qFcuovfgPTc']," 5 minutes, 50 seconds",34K views,5 years ago,Network Theory Overview,https://i.ytimg.com/vi/qFcuovfgPTc/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBXvi5JJCEMDMIEzs8yNe1z9fjxKw,"Introduction to Social, Economic, and Technological Networks",14.15[J] Networks
0,2,['td05a31295k'], 2 hours,1.3K views,Streamed 6 days ago,"By the Numbers: How Diversity Data Can Measure Commitment to Diversity, Equity... (EventID=111356)",https://i.ytimg.com/vi/td05a31295k/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDUoe1PNqY3PboFjwaVcAeBI1GqeQ,"Network Representations, Measures, and Metrics (II)",14.15[J] Networks
0,9,['mpe44sTSoF8']," 4 minutes, 52 seconds",14K views,9 years ago,"The evolution of the G(n,p) random graph",https://i.ytimg.com/vi/mpe44sTSoF8/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBKGVzOcVfdbD-gA-l_K12Ujzg6-Q,"Random Graph Models, Branching Processes, Phase Transition, and Connectedness (II)",14.15[J] Networks
0,3,['CIeqNFnzZSY']," 10 minutes, 19 seconds",1.4K views,6 months ago,Transition Matrices &amp; Markov Chains [IB Math AI HL],https://i.ytimg.com/vi/CIeqNFnzZSY/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBNW0CbGjYMXA-dW_KpcVocO0NpJg,"Linear Dynamic Systems, Markov Chains, and Centralities (I)",14.15[J] Networks
0,1,['8XbHyCAXbtI'], 34 minutes,2.6K views,4 years ago,Node Representation in Mining Heterogeneous Information Networks,https://i.ytimg.com/vi/8XbHyCAXbtI/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDSwJLcTgiPalfS0hvyGWctakQLyg,"Network Representations, Measures, and Metrics (I)",14.15[J] Networks
0,0,['MH_jQHhWJu8']," 1 hour, 5 minutes",550 views,10 months ago,Matthew Jackson on Social &amp; Economic Networks,https://i.ytimg.com/vi/MH_jQHhWJu8/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB96Do0YIu97th98nPgdf0m7VWp7g,"Introduction to Social, Economic, and Technological Networks",14.15[J] Networks
0,2,['YrhBZUtgG4E']," 1 hour, 16 minutes",51K views,1 year ago,Graph Representation Learning (Stanford university),https://i.ytimg.com/vi/YrhBZUtgG4E/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB5HR81QYAnKPbUQROT0uZhziQrsw,"Network Representations, Measures, and Metrics (II)",14.15[J] Networks
0,9,['dW9CKOpHrME']," 1 hour, 8 minutes",7 views,1 week ago,Gaultier Lambert -- Applications of the theory of Gaussian multiplicative chaos to random matrices,https://i.ytimg.com/vi/dW9CKOpHrME/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAnXaw_X5w6uhrqywDpNCdc4oVtaA,"Random Graph Models, Branching Processes, Phase Transition, and Connectedness (II)",14.15[J] Networks
0,1,['VdC4c74Hjcg'], 37 minutes,3 views,14 hours ago,Data-Driven Tools for Decision Makers in City Planning. Network seminar citylab. Talia Kaufmann,https://i.ytimg.com/vi/VdC4c74Hjcg/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDGZ29ZcHaPCa5p_LwyuFJHhODghg,"Network Representations, Measures, and Metrics (I)",14.15[J] Networks
0,0,['3QhU9jd03a0']," 12 minutes, 20 seconds",741K views,3 years ago,Computer Networks: Crash Course Computer Science #28,https://i.ytimg.com/vi/3QhU9jd03a0/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAkZVaTACKDrR2Zh7fcXYNaisUG9w,"Introduction to Social, Economic, and Technological Networks",14.15[J] Networks
