,degree,video_id,duration,views,age,title,img,topic,subject
0,19,['TcxebT-iWQM'], 36 minutes,1.5K views,6 months ago,"Determinants and Matrices Lec4 : Applications of determinants : Cramer's Rule : Ex 4.3 Q.1-ii,iii,iv",https://i.ytimg.com/vi/TcxebT-iWQM/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBPwisD4dV4jj-b7EGC7QmhGFDJKQ,Applications of determinants,18.06 Linear Algebra
0,18,['Ot87qLTODdQ'], 15 minutes,244K views,3 years ago,Cramer's Rule - 3x3 Linear System,https://i.ytimg.com/vi/Ot87qLTODdQ/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBidhjwJLYVVsN8IEBndbLa2lWuQg,Formulas for determinants,18.06 Linear Algebra
0,20,['IdsV0RaC9jM']," 13 minutes, 41 seconds",1.7M views,7 years ago,❖ Finding Eigenvalues and Eigenvectors : 2 x 2 Matrix Example ❖,https://i.ytimg.com/vi/IdsV0RaC9jM/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAdEP0TrCdhbemrLGTmiONqL9ZMhQ,Eigenvalues and eigenvectors,18.06 Linear Algebra
0,15,['P8hT5nDai6A'], 15 minutes,102K views,8 months ago,Linear Regression Using Least Squares Method - Line of Best Fit Equation,https://i.ytimg.com/vi/P8hT5nDai6A/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBUXPVQrbpofuBFhZr7C3pKd_MpVw,Least squares approximations,18.06 Linear Algebra
0,18,['Ip3X9LOh2dk']," 10 minutes, 3 seconds",2M views,4 years ago,"The determinant | Essence of linear algebra, chapter 6",https://i.ytimg.com/vi/Ip3X9LOh2dk/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDBa-LJxScMBC6EBWeEMoP4zScnMg,Formulas for determinants,18.06 Linear Algebra
0,15,['jlnvodhtFPA']," 7 minutes, 28 seconds",4.4K views,3 years ago,Least Squares Approximations,https://i.ytimg.com/vi/jlnvodhtFPA/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCQea3Rzer1uxX0FxiUKZX6Zoencg,Least squares approximations,18.06 Linear Algebra
0,20,['TQvxWaQnrqI'], 17 minutes,62K views,1 year ago,Finding Eigenvalues and Eigenvectors,https://i.ytimg.com/vi/TQvxWaQnrqI/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDRwamgCiF1L4Uvvn9mVnUPRmHjEA,Eigenvalues and eigenvectors,18.06 Linear Algebra
0,18,['KskY2TB8NoE']," 5 minutes, 21 seconds",37K views,3 years ago,Matrices: Important formula and basic concepts,https://i.ytimg.com/vi/KskY2TB8NoE/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBrcK4ztunvC41YPnrTtRbFoGtN8g,Formulas for determinants,18.06 Linear Algebra
0,15,['ZUU57Q3CFOU'], 49 minutes,47K views,1 year ago,9. Four Ways to Solve Least Squares Problems,https://i.ytimg.com/vi/ZUU57Q3CFOU/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA1YqTUS9KnSmfzR1jX6rIPtpUxNw,Least squares approximations,18.06 Linear Algebra
0,20,['kwA3qM0rm7c']," 4 minutes, 25 seconds",35K views,2 years ago,Linear Algebra – What are eigenvalues and eigenvectors,https://i.ytimg.com/vi/kwA3qM0rm7c/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLALSAVMFKd4j_gMgZPD6LZfDU5vsA,Eigenvalues and eigenvectors,18.06 Linear Algebra
0,18,['fWzUwrt1Z0s']," 11 minutes, 29 seconds",216K views,9 months ago,How To Find The Determinant of a 4x4 Matrix,https://i.ytimg.com/vi/fWzUwrt1Z0s/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDn-DPUFVhZFLhHu5hBk7TRtlH5mQ,Formulas for determinants,18.06 Linear Algebra
0,21,['WTLl03D4TNA'],"nalization by Professor Dave Explains 1 year ago 8 minutes, 43 seconds",47K views,1 year ago,Diagonalization,https://i.ytimg.com/vi/WTLl03D4TNA/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCBvYKdAxvLlNUb_Wbf3_F9_v6y_A,Diagonalization,18.06 Linear Algebra
0,15,['PaFPbb66DxQ']," 9 minutes, 22 seconds",207K views,3 years ago,"StatQuest: Fitting a line to data, aka least squares, aka linear regression.",https://i.ytimg.com/vi/PaFPbb66DxQ/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBb5tRTv2cemxgzPNamibDdGaMAJg,Least squares approximations,18.06 Linear Algebra
0,20,['cdZnhQjJu4I'], 51 minutes,204K views,1 year ago,21. Eigenvalues and Eigenvectors,https://i.ytimg.com/vi/cdZnhQjJu4I/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAEJXVydbpmD2CxX3hkq6U6P6rWgw,Eigenvalues and eigenvectors,18.06 Linear Algebra
0,18,['TtxVGMWXMSE']," 10 minutes, 50 seconds",1.6M views,10 years ago,Cramer's Rule to Solve a System of 3 Linear Equations - Example 1,https://i.ytimg.com/vi/TtxVGMWXMSE/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBE9gcBi7ht5HPDgtqWdgUwsu9P7Q,Formulas for determinants,18.06 Linear Algebra
0,15,['eJqreNZPS64']," 8 minutes, 4 seconds",59K views,9 years ago,"Least Squares Approximation | MIT 18.06SC Linear Algebra, Fall 2011",https://i.ytimg.com/vi/eJqreNZPS64/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCmlFuliOLA51_IxudIvhGvuI8jfA,Least squares approximations,18.06 Linear Algebra
0,20,['i8FukKfMKCI'], 23 minutes,416K views,1 year ago,The applications of eigenvectors and eigenvalues | That thing you heard in Endgame has other uses,https://i.ytimg.com/vi/i8FukKfMKCI/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCGbts1QqYG0npGbvZceo9njKbr4w,Eigenvalues and eigenvectors,18.06 Linear Algebra
0,18,['qv5C8ihsbGU']," 4 minutes, 47 seconds",989 views,7 years ago,Lec 19 Determinant formulas and cofactors General Formula for determinant n×n,https://i.ytimg.com/vi/qv5C8ihsbGU/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBVRSeITSvcuoDYb_XgXGVA20g4SA,Formulas for determinants,18.06 Linear Algebra
0,21,['ieWyx2mlZyk'],"nalizing a Matrix by Dr. Trefor Bazett 3 years ago 10 minutes, 8 seconds",232K views,3 years ago,Full Example: Diagonalizing a Matrix,https://i.ytimg.com/vi/ieWyx2mlZyk/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC_JMyFoDVoOYRxGspS2azjlXPFIg,Diagonalization,18.06 Linear Algebra
0,15,['QkepM8Vv3kw']," 13 minutes, 25 seconds",112K views,11 years ago,Another least squares example | Alternate coordinate systems (bases) | Linear Algebra | Khan Academy,https://i.ytimg.com/vi/QkepM8Vv3kw/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDyc8cRXYdtLgFDp8xOgOkzeimMHQ,Least squares approximations,18.06 Linear Algebra
0,22,['wuyAeWE3iIM']," 11 minutes, 49 seconds",10K views,2 years ago,Markov Matrices,https://i.ytimg.com/vi/wuyAeWE3iIM/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD1XcqPvsweJC4kg5QnOzUe4xPtkg,Markov matrices,18.06 Linear Algebra
0,20,['hoxxwzU-kA4']," 8 minutes, 45 seconds",166K views,4 years ago,Linear Algebra: Ch 3 - Eigenvalues and Eigenvectors (8 of 35) Eigenvector=? of a 3x3 Matrix,https://i.ytimg.com/vi/hoxxwzU-kA4/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCLu8-JtaJEfNkezp2bnt70qEuqEg,Eigenvalues and eigenvectors,18.06 Linear Algebra
0,21,['9RA4MHiXiKI'],"nalization by TheTrevTutor 4 years ago 9 minutes, 18 seconds",61K views,4 years ago,[Linear Algebra] Diagonalization,https://i.ytimg.com/vi/9RA4MHiXiKI/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAQhH_Cc9QdwDhd5vAXgNBpl3R-Ug,Diagonalization,18.06 Linear Algebra
