,degree,video_id,duration,views,age,title,img,topic,subject
0,5,['JGeTcRfKgBo']," 12 minutes, 29 seconds",243K views,7 years ago,Conditional Probability,https://i.ytimg.com/vi/JGeTcRfKgBo/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAniRgC2bPHDpXMl8etWKO3N-JoxQ,Conditional probabilities,18.600 Probability and Random Variables
0,11,['mOkvzPkWBTc'], 25 minutes,145K views,7 years ago,"Bernoulli, Binomial and Poisson Random Variables",https://i.ytimg.com/vi/mOkvzPkWBTc/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCB0wiJHnXX0zYGA8QD3G6c3Z92fg,Poisson random variables,18.600 Probability and Random Variables
om Variables
0,2,['VfffIXBiyAo']," 3 minutes, 25 seconds",49K views,10 years ago,Free Math Lessons Sample Space,https://i.ytimg.com/vi/VfffIXBiyAo/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC0oLArLMtTfKc4cLQEFS0Q1k4tXw,Sample spaces and set theory,18.600 Probability and Random Variables
0,4,['cC1h77g8KFM']," 5 minutes, 21 seconds",4.6K views,9 months ago,Probability and Likelihood. (Differences),https://i.ytimg.com/vi/cC1h77g8KFM/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBt-eYL_Dg-I6BYaVHVYUUuldxcNw,Probability and equal likelihood,18.600 Probability and Random Variables
0,7,['aLPmK5Dx1QQ']," 9 minutes, 9 seconds",19K views,2 months ago,DISCRETE AND CONTINUOUS RANDOM VARIABLE || GRADE 11 STATISTICS AND PROBABILITY Q3,https://i.ytimg.com/vi/aLPmK5Dx1QQ/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB9gttC2GuuPdtGmXEaqEJ0X-Jrdw,Discrete random variables,18.600 Probability and Random Variables
0,0,['Yi7fztAZOYc']," 5 minutes, 7 seconds",44K views,7 years ago,Tricky Permutations &amp; Combinations Question,https://i.ytimg.com/vi/Yi7fztAZOYc/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDESw-kVqOqw78t-1CyWEKP1SBV-A,Permutations and combinations,18.600 Probability and Random Variables
0,1,['7FSAMuDG8U8']," 7 minutes, 26 seconds",69 views,11 months ago,Multinomial Coefficients,,Multinomial coefficients and more counting,18.600 Probability and Random Variables
0,5,['hR0fQ31-3lg']," 8 minutes, 13 seconds",284K views,7 years ago,Conditional Probability - Example 1,https://i.ytimg.com/vi/hR0fQ31-3lg/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAg2wU9mP22aLX4Z2xDGwdVEUE87A,Conditional probabilities,18.600 Probability and Random Variables
0,11,['qgLFgdQUzCQ']," 6 minutes, 22 seconds",922 views,6 months ago,PB19: The Poisson Random Variable,https://i.ytimg.com/vi/qgLFgdQUzCQ/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBzWkWOe66TULV_dQHLyEsaYn99rg,Poisson random variables,18.600 Probability and Random Variables
0,9,['dvoHB9djouc']," 8 minutes, 5 seconds",357K views,8 years ago,Variance of a population | Descriptive statistics | Probability and Statistics | Khan Academy,https://i.ytimg.com/vi/dvoHB9djouc/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDlQniJTrs_oAB_2LSIKCYCiD1dDQ,Variance,18.600 Probability and Random Variables
0,2,['PR-A3UAO7_0']," 9 minutes, 10 seconds",162K views,6 years ago,Compound sample spaces | Statistics and probability | 7th grade | Khan Academy,https://i.ytimg.com/vi/PR-A3UAO7_0/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBAOYG2foesmPfmARRJXzCnxXr0_g,Sample spaces and set theory,18.600 Probability and Random Variables
0,10,['VL6-g-ymqbQ'], 33 minutes,65 views,1 year ago,"Pillai: Grad Probability Lect. 3A Repeated Experiments, Binomial and Poisson Random Variables",https://i.ytimg.com/vi/VL6-g-ymqbQ/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAaMTuMnDAEfkLaNIHqdczZ0A8kag,"Binomial random variables, repeated trials and the so-called modern portfolio theory",18.600 Probability and Random Variables
0,4,['hYw1tMaiNuw']," 11 minutes, 48 seconds",8.1K views,5 years ago,Probability and Likelihood,https://i.ytimg.com/vi/hYw1tMaiNuw/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAvz-aXKoGa4zleZGE-OzJoiiDFdA,Probability and equal likelihood,18.600 Probability and Random Variables
0,0,['NEGxh_D7yKU']," 6 minutes, 59 seconds",145K views,5 years ago,How to Use Permutations and Combinations,https://i.ytimg.com/vi/NEGxh_D7yKU/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAhzH3mvmlIZcdAagQGMNSCVmkrGw,Permutations and combinations,18.600 Probability and Random Variables
0,7,['GKE_IIEO8sE']," 7 minutes, 55 seconds",13K views,2 years ago,A-Level Maths: N1-01 [DRV: Introducing Discrete Random Variables],https://i.ytimg.com/vi/GKE_IIEO8sE/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD-1rmFGxtXL1MNUj8pczdtsxQlqg,Discrete random variables,18.600 Probability and Random Variables
0,1,['tIbZT0oZKRA']," 7 minutes, 11 seconds",370 views,9 months ago,Multinomial Coefficient,,Multinomial coefficients and more counting,18.600 Probability and Random Variables
0,5,['xAXtD36VXL8']," 10 minutes, 24 seconds",24K views,1 year ago,Conditional Probability (1 of 7: A surprising example),https://i.ytimg.com/vi/xAXtD36VXL8/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDIbUj6RnzIb1hx7AC-7AqskBVajQ,Conditional probabilities,18.600 Probability and Random Variables
0,11,['3z-M6sbGIZ0']," 11 minutes, 1 second",951K views,12 years ago,Poisson process 1 | Probability and Statistics | Khan Academy,https://i.ytimg.com/vi/3z-M6sbGIZ0/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA-2km0z2FtL0LIWJwuGI9YTMmh9w,Poisson random variables,18.600 Probability and Random Variables
0,3,['xuv6BCR-iNc'], 18 minutes,56K views,6 years ago,[Discrete Mathematics] Axioms of Probability,https://i.ytimg.com/vi/xuv6BCR-iNc/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCulmxOBVrYb_rSwwdDsoeg-41mEw,Axioms of probability,18.600 Probability and Random Variables
0,9,['IUixkNvGuWc']," 5 minutes, 8 seconds",704K views,12 years ago,Statistics - Calculating Variance,https://i.ytimg.com/vi/IUixkNvGuWc/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDK2JFm05QKiKrBRiK90AbYj2tbRQ,Variance,18.600 Probability and Random Variables
0,2,['DqGUwoz4d4M']," 7 minutes, 2 seconds",6.2K views,11 months ago,Probability spaces and random variables,https://i.ytimg.com/vi/DqGUwoz4d4M/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCplXnvrL-m7Hm_6ttg6jX6yk1NyA,Sample spaces and set theory,18.600 Probability and Random Variables
0,10,['mOkvzPkWBTc'], 25 minutes,145K views,7 years ago,"Bernoulli, Binomial and Poisson Random Variables",https://i.ytimg.com/vi/mOkvzPkWBTc/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCB0wiJHnXX0zYGA8QD3G6c3Z92fg,"Binomial random variables, repeated trials and the so-called modern portfolio theory",18.600 Probability and Random Variables
0,0,['tnF9f3zCCKI'], 21 minutes,59K views,11 months ago,"Permutations, Combinations &amp; Probability (14 Word Problems)",https://i.ytimg.com/vi/tnF9f3zCCKI/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBYHYOm2CkGcvCBNIQ2TevuPBdZ8Q,Permutations and combinations,18.600 Probability and Random Variables
0,7,['uLptmQqI2SM'], 16 minutes,1.4K views,9 months ago,Discrete Random Variable explained simply | A Level Math Topical Series (2021),https://i.ytimg.com/vi/uLptmQqI2SM/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDEDCzx4m6OTNC_WL55FgPCGmHUNw,Discrete random variables,18.600 Probability and Random Variables
0,1,['5A_H1eHbOCY']," 10 minutes, 36 seconds",12K views,2 years ago,L04.9 Multinomial Probabilities,https://i.ytimg.com/vi/5A_H1eHbOCY/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCwcRir5CcBm8bQYmmQ4t8w-4QAjw,Multinomial coefficients and more counting,18.600 Probability and Random Variables
0,5,['MPRKc4UPoJk'], 9 minutes,21K views,2 years ago,L02.2 Conditional Probabilities,https://i.ytimg.com/vi/MPRKc4UPoJk/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBwjF4QjGCaKQMBcIj_KkfJ-NDRuA,Conditional probabilities,18.600 Probability and Random Variables
0,8,['OvTEhNL96v0']," 7 minutes, 57 seconds",676K views,8 years ago,Expected Value and Variance of Discrete Random Variables,https://i.ytimg.com/vi/OvTEhNL96v0/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDbkIZJyLfwVEX-y5A9QVyJr98U5A,Expectations of discrete random variables,18.600 Probability and Random Variables
0,6,['XQoLVl31ZfQ']," 5 minutes, 31 seconds",739K views,3 years ago,Bayes' Theorem - The Simplest Case,https://i.ytimg.com/vi/XQoLVl31ZfQ/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBoB_ywxUkrbBmfJt9RLX1Xe4md7Q,Bayes' formula and independent events,18.600 Probability and Random Variables
0,3,['pA83XtLeVig']," 8 minutes, 55 seconds",53K views,2 years ago,L01.4 Probability Axioms,https://i.ytimg.com/vi/pA83XtLeVig/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBLWTnKM9qhwk6-RGxchqSBzWz_YQ,Axioms of probability,18.600 Probability and Random Variables
0,9,['VgKHjVDK0uM']," 3 minutes, 47 seconds",416K views,9 years ago,Statistics - Find the variance,https://i.ytimg.com/vi/VgKHjVDK0uM/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAYMAGeYyVXcPACJ5ojNtzIu0SvBg,Variance,18.600 Probability and Random Variables
0,2,['xZELQc11ACY']," 11 minutes, 49 seconds",573K views,3 years ago,"Intersection of Sets, Union of Sets and Venn Diagrams",https://i.ytimg.com/vi/xZELQc11ACY/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC-dYP07cV_tcG0cWpfDn82r5KKdA,Sample spaces and set theory,18.600 Probability and Random Variables
0,10,['huUNW4SiH6Y']," 6 minutes, 26 seconds",1.7K views,2 years ago,Binomial Random Variables and the Binomial Distribution (part 1),https://i.ytimg.com/vi/huUNW4SiH6Y/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD_8YjEdqXB8lM60Pa9OFBoMCEkyg,"Binomial random variables, repeated trials and the so-called modern portfolio theory",18.600 Probability and Random Variables
