,degree,video_id,duration,views,age,title,img,topic,subject
0,20,['jONW9iLJSNA'], 23 minutes,260 views,3 weeks ago,PEOPLE DOMAIN | LEAD A TEAM | TASK 2 OF 14 | PMP 2021 STUDY,https://i.ytimg.com/vi/jONW9iLJSNA/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB656yiXgXGMlJDiLZXymQMMM0zvg,Learning Domain Structures 2,9.66[J] Computational Cognitive Science
0,21,['K8e850gYKRM']," 3 minutes, 8 seconds",4.6K views,1 year ago,Causation vs. Association - Causal Inference,https://i.ytimg.com/vi/K8e850gYKRM/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAL6sNNQxT6J9lekGG4_ZUBNICWug,Causal Learning,9.66[J] Computational Cognitive Science
0,22,['BQkmzrn8pl4']," 1 hour, 32 minutes",6.3K views,4 years ago,"Introduction to Causal Inference: Philosophy, Framework and Key Methods PART ONE",https://i.ytimg.com/vi/BQkmzrn8pl4/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCE27VVaf74j70-fVvw4w_RlHvajg,Causal Theories 1,9.66[J] Computational Cognitive Science
0,20,['JNq4oCV9C5k']," 5 minutes, 54 seconds",584 views,4 months ago,"12.1 - Transfer Learning, Domain Generalization, and Covariate Shift",https://i.ytimg.com/vi/JNq4oCV9C5k/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB25uOYGP1H5f5Ep2LEO2B0Nl3RpQ,Learning Domain Structures 2,9.66[J] Computational Cognitive Science
0,21,['9IT3nUUL5WI'], 57 minutes,6.4K views,4 years ago,Toward Causal Machine Learning,https://i.ytimg.com/vi/9IT3nUUL5WI/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDb0qjaP1V4V7PV-W7-rvI2uX63tQ,Causal Learning,9.66[J] Computational Cognitive Science
0,19,['dakNnkaH0NQ']," 5 minutes, 18 seconds",6.9K views,7 years ago,Domains of learning,https://i.ytimg.com/vi/dakNnkaH0NQ/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBEPUSB4QlY6m0-VNglbkZRLJCS1g,Learning Domain Structures 1,9.66[J] Computational Cognitive Science
0,22,['lgDAQw3XJzE']," 9 minutes, 22 seconds",4.6K views,2 years ago,"159. Theories of Truth, Part 1 | THUNK",https://i.ytimg.com/vi/lgDAQw3XJzE/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBtKWv-oLcP0ylQb8Bd-3UhcWLqsQ,Causal Theories 1,9.66[J] Computational Cognitive Science
0,21,['CsMV5o3hotY']," 5 minutes, 5 seconds",7.6K views,2 years ago,CACM Mar. 2019 - The Seven Tools of Causal Inference,https://i.ytimg.com/vi/CsMV5o3hotY/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAi5KcyqQ59wQyJs8tt40nEnrOu-g,Causal Learning,9.66[J] Computational Cognitive Science
0,23,['Vy4W1s0vyJ4'], 39 minutes,2.4K views,2 years ago,Theories of Personality Karen Horney &amp; Erich Fromm - Terror Management Part II,https://i.ytimg.com/vi/Vy4W1s0vyJ4/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBNH_iRJW8TKhpxvzMttCKbNCdMqA,Causal Theories 2,9.66[J] Computational Cognitive Science
0,19,['lKx26iYOV7I']," 2 minutes, 29 seconds",13 views,2 months ago,Domain Structure,https://i.ytimg.com/vi/lKx26iYOV7I/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDIb3qY2Rk-UFxEsqCaSMBcKOEOpw,Learning Domain Structures 1,9.66[J] Computational Cognitive Science
0,22,['fOK-pPxW7rg'], 49 minutes,3.7K views,3 years ago,Gareth Evans on the Causal Theory,https://i.ytimg.com/vi/fOK-pPxW7rg/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCe-qPLBUhr6bs6T_4fC_epnv69IA,Causal Theories 1,9.66[J] Computational Cognitive Science
0,23,['hFV71QPvX2I']," 10 minutes, 51 seconds",4.6M views,7 years ago,Psychological Research: Crash Course Psychology #2,https://i.ytimg.com/vi/hFV71QPvX2I/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCMltgJTEwGXA3b6pu1DgxIJvgVHg,Causal Theories 2,9.66[J] Computational Cognitive Science
