,degree,video_id,duration,views,age,title,img,topic,subject
0,18,['fNyzHwj6Nao']," 10 minutes, 4 seconds",8.4K views,2 days ago,Guess the fruit quiz 3 | Braingames in Tamil | Tamil quiz | Riddles | Puzzle games | Timepass Colony,https://i.ytimg.com/vi/fNyzHwj6Nao/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAIFnoXiZyqPD8-JNU7f0nkbcT5sA,Quiz 3,18.615 Introduction to Stochastic Processes
0,16,['UAEby50_YSY']," 6 minutes, 20 seconds",225 views,8 months ago,Felicity condition and speech act theory,https://i.ytimg.com/vi/UAEby50_YSY/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDApYd_mV1gZGI5ajWPp_crfYP5Ew,"Learning: near misses, felicity conditions",18.615 Introduction to Stochastic Processes
0,18,['jM_4fih0uPo']," 5 minutes, 44 seconds",46 views,3 days ago,Digiskills e commerce quiz 3 batch 9 || E Commerce quiz 3 batch 9 || digiskills batch 9,https://i.ytimg.com/vi/jM_4fih0uPo/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC2IUZgVllDnCck3jhGvvoFGexArw,Quiz 3,18.615 Introduction to Stochastic Processes
0,16,['u-bb4alKZ0w']," 6 minutes, 14 seconds",23K views,2 years ago,Pragmatics | Speech Acts,,"Learning: near misses, felicity conditions",18.615 Introduction to Stochastic Processes
0,18,['Y7Zu8Q0P6dc'], 45 minutes,2 views,8 hours ago,Quiz 3,https://i.ytimg.com/vi/Y7Zu8Q0P6dc/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC4bjxCoUCRgoaLV9YEaPLgmJ7YTg,Quiz 3,18.615 Introduction to Stochastic Processes
0,18,['3-fEzeKc02k']," 10 minutes, 4 seconds",2.2K views,9 hours ago,Guess the city quiz 3 |  Tamil quiz | Brain games in Tamil | Puzzle Game | Riddles | Timepass Colony,https://i.ytimg.com/vi/3-fEzeKc02k/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAmWWQpSOn-R7ETy30b9Bgy6MxjoA,Quiz 3,18.615 Introduction to Stochastic Processes
0,18,['dBdhu-I1iBI']," 5 minutes, 30 seconds",123 views,3 days ago,Digital Marketing quiz 3 batch 9  || Digiskills Digital Marketing Quiz 3 Batch 9,https://i.ytimg.com/vi/dBdhu-I1iBI/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCY8E5w_cwC7nOzv3hDP0YzAfj33g,Quiz 3,18.615 Introduction to Stochastic Processes
0,18,['Zvh_6-hQnDs'], 7 minutes,7 views,23 hours ago,Anime Opening Quiz #3,https://i.ytimg.com/vi/Zvh_6-hQnDs/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAZOeqzXnpRSX3tdS5wsL9xaSwJsQ,Quiz 3,18.615 Introduction to Stochastic Processes
0,24,['rEbZM2tjYag']," 12 minutes, 47 seconds",6.1K views,1 month ago,General Knowledge Quiz #4 | Trivia 50 Questions | Do You Know | Pub Quiz,https://i.ytimg.com/vi/rEbZM2tjYag/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDAB2UqlY-WMY6-m7EQBhLAOU9FJQ,Quiz 4,18.615 Introduction to Stochastic Processes
0,24,['Di6OOGAD12I'], 19 minutes,60K views,1 year ago,For AIIMS RRB JIPMER MRB DSSSB || QUIZ-4 || Staff Nurse Exam Preparation,https://i.ytimg.com/vi/Di6OOGAD12I/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDV8xINPGFmAW777KiSZDUbR7D2EQ,Quiz 4,18.615 Introduction to Stochastic Processes
0,24,['t7iSx_gb9x4']," 2 minutes, 4 seconds",1.7K views,5 months ago,QUIZ #1 for kids | Preschool Educational Game | Children aged 3 to 4 | General Knowledge Questions,https://i.ytimg.com/vi/t7iSx_gb9x4/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCG4vUgYaaU_-V8Pnq52VDt_mRKbg,Quiz 4,18.615 Introduction to Stochastic Processes
0,24,['GNK5Mj9DReA']," 13 minutes, 59 seconds",448K views,3 days ago,(CC) ITZY Plays a Word Quiz with KIDS I IT’z PLAYTIME EP.4,https://i.ytimg.com/vi/GNK5Mj9DReA/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAyVrSYNocPgLiMRM_SNkzDvLe1Gw,Quiz 4,18.615 Introduction to Stochastic Processes
0,24,['3mYiaNGg1T0']," 5 minutes, 16 seconds",379 views,3 days ago,GENERAL KNOWLEDGE QUIZ 4  - 10 Trivia Questions and Answers,https://i.ytimg.com/vi/3mYiaNGg1T0/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAWS3OYOwCKukhSXn3tz3A6irFnng,Quiz 4,18.615 Introduction to Stochastic Processes
0,24,['qxP5Vw-NLf8']," 6 minutes, 19 seconds",1.2M views,4 years ago,LilQuizWhiz-  Largest of all - Learning video for kids - Fun quiz for kids,https://i.ytimg.com/vi/qxP5Vw-NLf8/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAVvHVXYL09b84wjRZyGjJf1EvqQQ,Quiz 4,18.615 Introduction to Stochastic Processes
0,24,['LIso8Gk-Y6o']," 2 minutes, 44 seconds",576 views,3 hours ago,General Quiz for everyone,,Quiz 4,18.615 Introduction to Stochastic Processes
0,24,['v8SgKJK1kLY']," 5 minutes, 41 seconds",2.4M views,2 years ago,Kids general Knowledge | general knowledge for children's | #kidsGK | #kidsQuiz,,Quiz 4,18.615 Introduction to Stochastic Processes
0,24,['lN8_OEKUuIg']," 2 minutes, 49 seconds",124K views,4 years ago,[Official] Story Quiz 4 - English - Larva QUIZ,,Quiz 4,18.615 Introduction to Stochastic Processes
0,24,['s6clXAh4Geo'], 39 minutes,125K views,10 months ago,The Little Tiny Quiz Of The Lockdown | WEEK 4 Questions and Answers | Jimmy Carr,https://i.ytimg.com/vi/s6clXAh4Geo/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD2wQ_VT-SX7SsZAcXjkS5-dySLJQ,Quiz 4,18.615 Introduction to Stochastic Processes
0,24,['-DQYaRmhKu4']," 3 minutes, 34 seconds",800 views,1 month ago,Bite-Sized Pub Quiz 4 : 10 Trivia Questions &amp; Answers,https://i.ytimg.com/vi/-DQYaRmhKu4/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBkurwTkd6e0IyNxbNXnC7G32IBIQ,Quiz 4,18.615 Introduction to Stochastic Processes
0,24,['TnFFdJIA26k']," 10 minutes, 40 seconds",2K views,1 day ago,Kpop All In One Quiz #4 | Kpop Games | Boy Groups (1K SUBSCRIBERS SPECIAL),https://i.ytimg.com/vi/TnFFdJIA26k/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBtM85gVb659l-la-NibnW1xhWIAQ,Quiz 4,18.615 Introduction to Stochastic Processes
0,26,['XPEJg_6Cg6o'], 49 minutes,32K views,7 years ago,"23. Model Merging, Cross-Modal Coupling, Course Summary",https://i.ytimg.com/vi/XPEJg_6Cg6o/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBsh27LzLbZulr02-XX9SZQ6i1w8Q,"Model merging, cross-modal coupling, course summary",18.615 Introduction to Stochastic Processes
0,26,['w7gNNwCVqfM']," 1 minute, 51 seconds",2.5K views,4 years ago,What is a “cross modal response”?,https://i.ytimg.com/vi/w7gNNwCVqfM/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD05JPzQL1jV_IJxwQzGBioSIJYAQ,"Model merging, cross-modal coupling, course summary",18.615 Introduction to Stochastic Processes
0,26,['RZKwK-jfcfE']," 3 minutes, 55 seconds",402 views,3 years ago,Deep Cross-Modal Hashing | Spotlight 2-2A,https://i.ytimg.com/vi/RZKwK-jfcfE/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBW5Bsao-wDO1UcaK1OmNR3wuRtog,"Model merging, cross-modal coupling, course summary",18.615 Introduction to Stochastic Processes
0,26,['HjatqnTtCSQ'], 3 minutes,146 views,7 years ago,Cross-modal individual recognition in domestic horses (equus caballus) extends to familiar humans,https://i.ytimg.com/vi/HjatqnTtCSQ/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAQKQ26IgAmcZg-7Seph4CM_G7Aqg,"Model merging, cross-modal coupling, course summary",18.615 Introduction to Stochastic Processes
0,26,['fNLROQ1ClYc']," 3 minutes, 42 seconds",165 views,2 years ago,A Color Changing Quilt and Cross Modal Perception,https://i.ytimg.com/vi/fNLROQ1ClYc/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDnyawRopXO4lFt-A3nBGEbyHMnHQ,"Model merging, cross-modal coupling, course summary",18.615 Introduction to Stochastic Processes
0,26,['LhlVnYBXt6A'], 49 minutes,4 views,10 months ago,Lecture No 23: Artificial Intelligence,https://i.ytimg.com/vi/LhlVnYBXt6A/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA5UiRjK_sgtVb6tdO1GOT6CXgKww,"Model merging, cross-modal coupling, course summary",18.615 Introduction to Stochastic Processes
0,26,['svfSeP3HOJo']," 5 minutes, 1 second",597 views,9 years ago,Collaborative Cross-modal Daigram Editor (CCmI),,"Model merging, cross-modal coupling, course summary",18.615 Introduction to Stochastic Processes
0,25,['EC6bf8JCpDQ'], 48 minutes,41K views,7 years ago,22. Probabilistic Inference II,https://i.ytimg.com/vi/EC6bf8JCpDQ/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBE-1YuWvlxPv8bOV5c7ghA8QDFAg,Probabilistic inference II,18.615 Introduction to Stochastic Processes
0,25,['A6Ud6oUCRak'], 48 minutes,69K views,7 years ago,21. Probabilistic Inference I,https://i.ytimg.com/vi/A6Ud6oUCRak/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDD2DEwjJ8e0xPGVcC9n9cfUNrrGA,Probabilistic inference II,18.615 Introduction to Stochastic Processes
